"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/AI/Monster/Mst_Gobbo.d:8","Goblin","Gobelin","","False","Mst_Default_GreenGobbo.name","",""
"Scripts/Content/AI/Monster/Mst_BlackGobbo.d:8","schwarzer Goblin","Gobelin noir","","False","Mst_Default_BlackGobbo.name","",""
"Scripts/Content/AI/Monster/Mst_BlackGobbo.d:109","Goblin Krieger","Guerrier Gobelin","","False","BlackGobboWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_Gobbo_Demon.d:8","untoter Goblin","","","False","Mst_Default_GobboDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Bloodfly.d:8","Blutfliege","Mouche sanguinaire","","False","Mst_Default_Bloodfly.name","",""
"Scripts/Content/AI/Monster/Mst_Bloodfly.d:109","aggressive Blutfliege","Mouche de Sang Aggressif","","False","HelpBrothers_Bloodfly.name","",""
"Scripts/Content/AI/Monster/Mst_Bloodhound.d:8","Bluthund","Cerbère","","False","Mst_Default_Bloodhound.name","",""
"Scripts/Content/AI/Monster/Mst_Demon.d:8","Flammendämon","Démon de feu","","False","Mst_Default_Demon.name","",""
"Scripts/Content/AI/Monster/Mst_DemonLord.d:8","Dämonenlord","Seigneur démon","","False","Mst_Default_DemonLord.name","",""
"Scripts/Content/AI/Monster/Mst_Waran.d:8","Waran","Lézard","","False","Mst_Default_Waran.name","",""
"Scripts/Content/AI/Monster/Mst_FireWaran.d:8","Feuerwaran","Lézard de feu","","False","Mst_Default_FireWaran.name","",""
"Scripts/Content/AI/Monster/Mst_Waran_Demon.d:8","Waran-Dämon","","","False","Mst_Default_WaranDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:8","Golem","Golem","","False","Mst_Default_Golem.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:99","Stein Golem","Golem de Pierre","","False","StoneGolem.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:132","Golem","Golem","","False","SummonedByPC_StoneGolem.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:166","Stein Golem","Golem de Pierre","","False","SummonedByNPC_StoneGolem.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:198","Feuer Golem","Golem de Feu","","False","FireGolem.name","",""
"Scripts/Content/AI/Monster/Mst_Golem.d:236","Eis Golem","Golem de Glace","","False","IceGolem.name","",""
"Scripts/Content/AI/Monster/Mst_Harpie.d:8","Harpie","Harpie","","False","Mst_Default_Harpie.name","",""
"Scripts/Content/AI/Monster/Mst_Lurker.d:8","Lurker","Rôdeur","","False","Mst_Default_Lurker.name","",""
"Scripts/Content/AI/Monster/Mst_Meatbug.d:8","Fleischwanze","Vermine","","False","Mst_Default_Meatbug.name","",""
"Scripts/Content/AI/Monster/Mst_Minecrawler.d:8","Minecrawler","Rampant des mines","","False","Mst_Default_Minecrawler.name","",""
"Scripts/Content/AI/Monster/Mst_MinecrawlerWarrior.d:8","Minecrawler Warrior","Guerrier foreur des mines","","False","Mst_Default_MinecrawlerWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_MinecrawlerWarrior.d:107","Tempel Minecrawler","Templier Chenille des Mines","","False","OTMinecrawler.name","",""
"Scripts/Content/AI/Monster/Mst_MinecrawlerQueen.d:8","Minecrawler Königin","Reine Chenille des Mines","","False","Mst_Default_MinecrawlerQueen.name","",""
"Scripts/Content/AI/Monster/Mst_Molerat.d:8","Molerat","Rat-taupe","","False","Mst_Default_Molerat.name","",""
"Scripts/Content/AI/Monster/Mst_Molerat.d:109","junge Molerat","Jeune Molerat","","False","YMolerat.name","",""
"Scripts/Content/AI/Monster/Mst_OrcBiter.d:8","Beisser","Morsure","","False","Mst_Default_OrcBiter.name","",""
"Scripts/Content/AI/Monster/Mst_OrcDog.d:8","Orc-Hund","Chien Orc","","False","Mst_Default_OrcDog.name","",""
"Scripts/Content/AI/Monster/Mst_OrcWarrior.d:8","Ork Krieger","Guerrier orque","","False","Mst_Default_OrcWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_OrcWarrior.d:80","Ork Kämpfer","Combattant Orc","","False","OrcWarrior1.name","",""
"Scripts/Content/AI/Monster/Mst_OrcWarrior.d:116","Ork Krieger","Guerrier orque","","False","OrcWarrior2.name","",""
"Scripts/Content/AI/Monster/Mst_OrcWarrior.d:152","Ork Klankrieger","Guerrier du Clan Orc","","False","OrcWarrior3.name","",""
"Scripts/Content/AI/Monster/Mst_OrcWarrior.d:188","Ork Tempelkrieger","Guerrier du Temple Orc","","False","OrcWarrior4.name","",""
"Scripts/Content/AI/Monster/Mst_OrcScout.d:8","Orc Jäger","Chasseur Orc","","False","Mst_Default_OrcScout.name","",""
"Scripts/Content/AI/Monster/Mst_OrcScout.d:113","Ork","Orc","","False","OrcPeasantEatAndDrink.name","",""
"Scripts/Content/AI/Monster/Mst_OrcScout.d:146","Orc Späher","Éclaireur Orc","","False","OrcScoutGYD.name","",""
"Scripts/Content/AI/Monster/Mst_OrcShaman.d:8","Ork Schamane","Chaman orque","","False","Mst_Default_OrcShaman.name","",""
"Scripts/Content/AI/Monster/Mst_OrcSlave.d:8","Orc Sklave","Esclave Orc","","False","Mst_Default_OrcSlave.name","",""
"Scripts/Content/AI/Monster/Mst_OrcSlave.d:109","Ork","Orc","","False","OrcPeasantDance.name","",""
"Scripts/Content/AI/Monster/Mst_OrcSlave.d:139","Ork","Orc","","False","OrcPeasantDrum.name","",""
"Scripts/Content/AI/Monster/Mst_Razor.d:8","Razor","Lame","","False","Mst_Default_Razor.name","",""
"Scripts/Content/AI/Monster/Mst_Razor_Demon.d:8","Razor-Dämon","","","False","Mst_Default_RazorDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Scavenger.d:8","Scavenger","Charognard","","False","Mst_Default_Scavenger.name","",""
"Scripts/Content/AI/Monster/Mst_Scavenger.d:114","junger Scavenger","Jeune Charognard","","False","YScavenger.name","",""
"Scripts/Content/AI/Monster/Mst_Scavenger_Demon.d:8","dämonischer Scavenger","","","False","Mst_Default_ScavengerDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Shadowbeast.d:8","Schattenläufer","Bête des ombres","","False","Mst_Default_Shadowbeast.name","",""
"Scripts/Content/AI/Monster/Mst_Shadowbeast_Demon.d:8","Schattenläufer-Dämon","","","False","Mst_Default_ShadowbeastDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:8","Skelett","Squelette","","False","Mst_Default_Skeleton.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:182","Skelett Späher","Squelette Éclaireur","","False","SkeletonScout.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:214","Skelett Krieger","Squelette Guerrier","","False","SkeletonWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:248","Skelett Magier","Squelette Magicien","","False","SkeletonMage.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:353","Skelett Krieger","Squelette Guerrier","","False","SummonedByPC_SkeletonWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_Skeleton.d:388","Skelett Krieger","Squelette Guerrier","","False","SummonedByNPC_SkeletonWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_Snapper.d:8","Snapper","Saurinide","","False","Mst_Default_Snapper.name","",""
"Scripts/Content/AI/Monster/Mst_Swampshark.d:8","Sumpfhai","Requin des marais","","False","Mst_Default_Swampshark.name","",""
"Scripts/Content/AI/Monster/Mst_Swampshark.d:108","verletzter Sumpfhai","Requin des Marais bléssé","","False","HurtSwampshark.name","",""
"Scripts/Content/AI/Monster/Mst_Troll.d:8","Troll","Troll","","False","Mst_Default_Troll.name","",""
"Scripts/Content/AI/Monster/Mst_Troll.d:108","junger Troll","Jeune Troll","","False","YoungTroll.name","",""
"Scripts/Content/AI/Monster/Mst_Troll_Demon.d:8","Troll-Dämon","","","False","Mst_Default_TrollDemon.name","",""
"Scripts/Content/AI/Monster/Mst_UndeadOrcShaman.d:8","Hohepriester","Grand Prêtre","","False","Mst_Default_UndeadOrcShaman.name","",""
"Scripts/Content/AI/Monster/Mst_UndeadOrcWarrior.d:8","Tempelwächter","Garde du temple","","False","Mst_Default_UndeadOrcWarrior.name","",""
"Scripts/Content/AI/Monster/Mst_UndeadOrcWarrior.d:107","Hoher Tempelwächter","Grand Garde du Temple","","False","UndeadOWH.name","",""
"Scripts/Content/AI/Monster/Mst_Wolf.d:8","Wolf","Loup","","False","Mst_Default_Wolf.name","",""
"Scripts/Content/AI/Monster/Mst_Wolf_Demon.d:8","Wolf-Dämon","","","False","Mst_Default_WolfDemon.name","",""
"Scripts/Content/AI/Monster/Mst_Zombie.d:8","Zombie","Zombie","","False","Mst_Default_Zombie.name","",""
