"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:46","(Startsatz)","(Вступ)","","False","DMC_800_Xardas_BACK.description","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:65","...und das ist alles was passiert ist, seit du verschüttet wurdest.","…і це все, що сталося відтоді, як тебе поглинув завал храму.","","False","DMC_800_BACK_14_01","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:66","Du warst doch auch im Tempel, als ich gegen den Schläfer kämpfte.","Ти ж теж був у храмі, коли я бився зі Сплячим.","","False","DMC_800_BACK_15_02","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:67","Ich konnte mit letzter Kraft entkommen, bevor der Tempel einstürzte.","З останніх сил я встиг втекти, перш ніж храм зруйнувався.","","False","DMC_800_BACK_14_03","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:68","Seitdem habe ich nach dir gesucht.","З того часу я шукав тебе.","","False","DMC_800_BACK_14_04","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:70","Jetzt wird das Tal also von den Orcs belagert.","Отже, тепер долину взяли в облогу орки.","","False","DMC_800_Xardas_BACK_Info.DMC_800_Xardas_BACK.DMC_800_Xardas_BACK_PROBLEM","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:75","Jetzt wird das Tal also von den Orcs belagert und wir sitzen immer noch fest.","Тож тепер орки тримають долину в облозі, а ми все ще в пастці.","","False","DMC_800_BACK_PROBLEM_15_01","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:76","So ist es. Aber das ist leider noch nicht unser schlimmstes Problem.","Саме так. Але, на жаль, це ще не найгірша наша проблема.","","False","DMC_800_BACK_PROBLEM_14_02","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:90","Von welchem Problem sprichst du?","Що за проблема?","","False","DMC_800_Xardas_QUEST.description","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:105","Von welchem Problem sprichst du?","Що за проблема?","","False","DMC_800_QUEST_15_01","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:106","Der Schläfer versucht von der Dämonenwelt in unsere Welt zurückzukehren. Wenn ihm das gelingt wird er ein ganzes Heer von Dämonen mit sich führen.","Сплячий намагається прорватися зі світу демонів назад до нас. І якщо йому це вдасться - за ним ринеться ціла орда демонів.","","False","DMC_800_QUEST_14_02","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:107","Aber wie? Das Tor zur Dämonenwelt ist zerstört.","Але як? Портал у світ демонів знищений.","","False","DMC_800_QUEST_15_03","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:108","Das magische Gefüge der Kolonie wurde durch die Zerstörung der Barriere geschwächt.","Магічна структура колонії була послаблена руйнуванням бар'єра.","","False","DMC_800_QUEST_14_04","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:109","Schon bald könnte das gesamte Tal ein Tor zur Dämonenwelt sein!","Незабаром вся долина може стати проходом зі світу демонів!","","False","DMC_800_QUEST_14_05","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:111","Was können wir dagegen tun?","І що ми можемо з цим зробити?","","False","DMC_800_Xardas_QUEST_Info.DMC_800_Xardas_QUEST.DMC_800_Xardas_QUEST_STOP","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:120","Was können wir dagegen tun?","І що ми можемо з цим зробити?","","False","DMC_800_QUEST_STOP_15_01","",""
"Scripts/Content/Story/Missions/DIA_DMC_800_Xardas.d:121","Was wir auch schon zuvor getan haben. Uns den Dämonen entgegestellen!","Те, що робили й раніше: знову кинути виклик демонам!","","False","DMC_800_QUEST_STOP_14_02","",""
