"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:16","VP_PLATEAU_3","VP_PLATEAU_3","","","Pal_1029_CHECKPOINT","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:49","HALT!","HALT!","","","PAL_1029_FirstWarn_Info_06_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:50","Was ist?","Was ist?","","","PAL_1029_FirstWarn_Info_15_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:51","Hier dürfen nur Gefolgsleute des Königs passieren!","Hier dürfen nur Gefolgsleute des Königs passieren!","","","PAL_1029_FirstWarn_Info_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:52","Also verschwinde!","Also verschwinde!","","","PAL_1029_FirstWarn_Info_06_04","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:90","Noch einen Schritt weiter und wir machen Kleinholz aus dir!","Noch einen Schritt weiter und wir machen Kleinholz aus dir!","","","PAL_1029_LastWarn_06_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:179","Lass mich rein, ich möchte Soldat des Königs werden!","Lass mich rein, ich möchte Soldat des Königs werden!","","","PAL_1029_SOLDIER.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:194","Lass mich rein, ich möchte Soldat des Königs werden!","Lass mich rein, ich möchte Soldat des Königs werden!","","","PAL_1029_SOLDIER_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:195","Die zwei Spinner da vorne am Lagerfeuer möchten auch Soldat werden.","Die zwei Spinner da vorne am Lagerfeuer möchten auch Soldat werden.","","","PAL_1029_SOLDIER_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:196","(spöttisch) Fällt dir nichts besseres ein?","(spöttisch) Fällt dir nichts besseres ein?","","","PAL_1029_SOLDIER_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:209","Lass mich rein, es soll nicht dein Schaden sein!","Lass mich rein, es soll nicht dein Schaden sein!","","","PAL_1029_Osraed_BRIBE.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:225","Lass mich rein, es soll nicht dein Schaden sein!","Lass mich rein, es soll nicht dein Schaden sein!","","","PAL_1029_BRIBE_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:226","(bedrohlich) Soso, du willst mich also bestechen!","(bedrohlich) Soso, du willst mich also bestechen!","","","PAL_1029_BRIBE_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:228","Wieviel?","Wieviel?","","","PAL_1029_Osraed_BRIBE_Info.PAL_1029_Osraed_BRIBE.PAL_1029_Osraed_BRIBE_YES","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:229","Nein, du musst mich missverstanden haben!","Nein, du musst mich missverstanden haben!","","","PAL_1029_Osraed_BRIBE_Info.PAL_1029_Osraed_BRIBE.PAL_1029_Osraed_BRIBE_NO","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:235","Nein, du musst mich missverstanden haben!","Nein, du musst mich missverstanden haben!","","","PAL_1029_BRIBE_NO_15_01","",""
