"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:49","HALT!","STOP!","","False","PAL_1029_FirstWarn_Info_06_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:50","Was ist?","What's up?","","True","PAL_1029_FirstWarn_Info_15_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:51","Hier dürfen nur Gefolgsleute des Königs passieren!","Only the king's followers are allowed to pass here!","","True","PAL_1029_FirstWarn_Info_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:52","Also verschwinde!","So get lost!","","True","PAL_1029_FirstWarn_Info_06_04","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:90","Noch einen Schritt weiter und wir machen Kleinholz aus dir!","One more step and we'll make you a stick!","","True","PAL_1029_LastWarn_06_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:179","Lass mich rein, ich möchte Soldat des Königs werden!","Let me in, I want to become a soldier of the king!","","True","PAL_1029_SOLDIER.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:194","Lass mich rein, ich möchte Soldat des Königs werden!","Let me in, I want to become a soldier of the king!","","True","PAL_1029_SOLDIER_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:195","Die zwei Spinner da vorne am Lagerfeuer möchten auch Soldat werden.","Those two freaks right there by the campfire want to become soldiers, too.","","True","PAL_1029_SOLDIER_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:196","(spöttisch) Fällt dir nichts besseres ein?","(mockingly) Can't you think of anything better?","","True","PAL_1029_SOLDIER_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:209","Lass mich rein, es soll nicht dein Schaden sein!","Let me in, it's not your fault!","","True","PAL_1029_Osraed_BRIBE.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:225","Lass mich rein, es soll nicht dein Schaden sein!","Let me in, it's not your fault!","","True","PAL_1029_BRIBE_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:226","(bedrohlich) Soso, du willst mich also bestechen!","(threatening) So you're trying to bribe me!","","True","PAL_1029_BRIBE_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:228","Wieviel?","How much?","","True","PAL_1029_Osraed_BRIBE_Info.PAL_1029_Osraed_BRIBE.PAL_1029_Osraed_BRIBE_YES","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:229","Nein, du musst mich missverstanden haben!","No, you must have misunderstood me!","","True","PAL_1029_Osraed_BRIBE_Info.PAL_1029_Osraed_BRIBE.PAL_1029_Osraed_BRIBE_NO","AI_AddChoice",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:235","Nein, du musst mich missverstanden haben!","No, you must have misunderstood me!","","True","PAL_1029_BRIBE_NO_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:236","Pah! Erst das Maul aufreissen, dann den Schwanz einkneifen.","Pah! First open your mouth, then lock your dick.","","True","PAL_1029_BRIBE_NO_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:243","Wieviel?","How much?","","True","PAL_1029_BRIBE_YES_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:244","100 Silber, darunter läuft nichts!","100 pieces of silver, nothing works underneath!","","True","PAL_1029_BRIBE_YES_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:258","(100 Silber geben)","(give 100 silver)","","True","PAL_1029_Osraed_GIVESILVER.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:277","Ich sagte doch, es soll nicht dein Schaden sein.","I told you it shouldn't hurt you.","","True","PAL_1029_GIVESILVER_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:278","Wenn du jemanden hiervon erzählst bist du tot!","If you tell anyone about this, you're dead!","","True","PAL_1029_GIVESILVER_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:279","Jetzt mach dass du rein kommst und mach keinen Ärger!","Now come on in and don't cause any trouble!","","True","PAL_1029_GIVESILVER_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:304","Gib mir meine 100 Silber zurück!","Give me back my 100 pieces of silver!","","True","PAL_1029_Osraed_HOWDYBRIBED.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:320","Gib mir meine 100 Silber zurück!","Give me back my 100 pieces of silver!","","True","PAL_1029_HOWDYBRIBED_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:321","(gekünstelt) Ich weiss nicht wovon du sprichst. Zieh Leine!","(constrained) I don't know what you're talking about. Get lost!","","True","PAL_1029_HOWDYBRIBED_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:360","HALT! Hier ist kein...","STOP! There's no...","","True","PAL_1029_HALTTHORA_06_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:363","(schmierig) Ah, Thora...! Mein Einladung zu einer Flasche Wein steht immer noch.!","(smiles) Ah, Thora...! My invitation to a bottle of wine is still in effect!","","True","PAL_1029_HALTTHORA_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:365","(kalt) Träum weiter, Schmierlocke!","(cold) Keep dreaming, you creep!","","True","PAL_1029_HALTTHORA_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:368","Gut du kannst passieren!","Good thing you can pass!","","True","PAL_1029_HALTTHORA_06_04","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:369","Ach nochwas...","Oh, one more thing ...","","True","PAL_1029_HALTTHORA_06_05","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:370","Was?","What?","","True","PAL_1029_HALTTHORA_15_06","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:371","(leise) Nur das das klar ist. Finger weg von Thora, sie gehört mir (krankes Lachen)!","(quietly) Just so you know. Keep your hands off of Thora, she's mine (sick laugh)!","","True","PAL_1029_HALTTHORA_06_07","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:389","Ihr seid also das billige Orkfutter der Paladine?","So you're the cheap orc food for the paladins?","","True","PAL_1029_Osraed_FODDER.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:404","Ihr seid also das billige Orkfutter der Paladine?","So you're the cheap orc food for the paladins?","","True","PAL_1029_FODDER_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:407","(gepresst) Wenn du nicht mit Thora hier angekommen wärst, dann würde ich dich jetzt einen Kopf kürzer machen.","(pressured) If you hadn't come here with Thora, I'd have cut your head short now.","","True","PAL_1029_FODDER_06_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1029_Osraed.d:411","Na warte, diese Beleidigung wirst du mit Deinem Leben bezahlen!","Well, wait, you'll pay for this insult with your life!","","True","PAL_1029_FODDER_06_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:49","HEH DU DA!","HE IS THERE!","","True","PAL_1030_FirstWarn_Info_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:50","Äh ich?","Am I?","","True","PAL_1030_FirstWarn_Info_15_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:51","Du gehörst nicht zum Gefolge des Königs!","You don't belong to the King's entourage!","","True","PAL_1030_FirstWarn_Info_07_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:52","Also ziehe Leine, sonst mach ich dir Beine!","So get lost, or I'll make you a bone!","","True","PAL_1030_FirstWarn_Info_07_04","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:90","KEINEN SCHRITT WEITER!","NO FURTHER!","","True","PAL_1030_LastWarn_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:91","Oder du siehst die Radieschen von unten!","Or you'll see the radishes from below!","","True","PAL_1030_LastWarn_07_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:181","Ich möchte in die Festung!","I want to get into the fortress!","","True","PAL_1030_Auxiliary_WANTIN.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:196","Ich möchte in die Festung!","I want to get into the fortress!","","True","PAL_1030_WANTIN_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:197","Sprich mit Osraed, er hat am Tor das Sagen!","Talk to Osraed, he's in charge of the gate!","","True","PAL_1030_WANTIN_07_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:233","HEH DU DA!","HE IS THERE!","","True","PAL_1030_HALTTHORA_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:234","(misstrauisch) Thoras Kamerad, wie?","(suspiciously) Thoras' comrade, what?","","True","PAL_1030_HALTTHORA_07_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1030_Auxiliary.d:235","OK, kannst passieren!","OK, you can pass!","","True","PAL_1030_HALTTHORA_07_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:49","HALT!","STOP!","","True","PAL_1039_FirstWarn_Info_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:50","Kann ich passieren!","I can pass!","","True","PAL_1039_FirstWarn_Info_15_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:51","NEIN!","NO!","","True","PAL_1039_FIRSTWARN_INFO_07_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:89","BLEIB SOFORT STEHEN!!!","RISE NOW!!!","","True","PAL_1039_LastWarn_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:179","Warum kann ich nicht in die Festung?","Why can't I go into the fortress?","","True","PAL_1039_Paladin_WANTIN.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:194","Warum kann ich nicht in die Festung?","Why can't I go into the fortress?","","True","PAL_1039_WANTIN_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:195","Du siehst nicht aus wie ein Gefolgsmann des Königs!","You don't look like a follower of the King!","","True","PAL_1039_WANTIN_07_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:209","Vielleicht kann ein wenig Silber das ändern.","Maybe a little silver can change that.","","True","PAL_1039_Paladin_BRIBE.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:224","Vielleicht kann ein wenig Silber das ändern.","Maybe a little silver can change that.","","True","PAL_1039_BRIBE_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:225","(wütend) Soldat des Königs sind unbestechlich!","(furious) Soldier of the King are incorruptible!","","True","PAL_1039_BRIBE_08_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:226","Ich werde dafür sorgen, dass du das nie vergisst!","I'll make sure you never forget that!","","True","PAL_1039_BRIBE_08_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1039_Paladin.d:268","Thora, du kannst passieren...mit Begleitung!","Thora, you can pass ... with escort!","","True","PAL_1039_HALTTHORA_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:49","KEIN ZUTRITT!","NO THINGS!","","True","PAL_1040_FirstWarn_Info_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:50","Ich will in die Festung!","I want to get into the fortress!","","True","PAL_1040_FirstWarn_Info_15_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:51","Nur Gefolgsleute des Königs!","Only the King's followers!","","True","PAL_1040_FirstWarn_Info_07_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:89","KEINEN SCHRITT WEITER!","NO FURTHER!","","True","PAL_1040_LastWarn_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:179","Ich möchte in die Festung!","I want to get into the fortress!","","True","PAL_1040_Paladin_WANTIN.description","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:194","Ich möchte in die Festung.","I want to get into the fortress.","","True","PAL_1040_WANTIN_15_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:195","Nur Gefolgsleute des Königs!","Only the King's followers!","","True","PAL_1040_WANTIN_07_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1040_Paladin.d:236","Thora, du kannst passieren...mit Begleitung!","Thora, you can pass ... with escort!","","True","PAL_1040_HALTTHORA_07_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1046_Prinzessin.d:43","Ich bin eine Prinzessin!","I'm a princess!","","True","PAL_1046_HI_16_01","",""
"Scripts/Content/Story/Missions/DIA_PAL_1046_Prinzessin.d:44","Tatsächlich?","Really?","","True","PAL_1046_HI_16_02","",""
"Scripts/Content/Story/Missions/DIA_PAL_1046_Prinzessin.d:45","Oh ein junger stürmischer Krieger -TRIEF-","Oh, a young stormy warrior -TRIEF-","","True","PAL_1046_HI_16_03","",""
"Scripts/Content/Story/Missions/DIA_PAL_1046_Prinzessin.d:46","Noch so abgetakelte mitt-40erin die keinen mehr abgekriegt hat","Another half-naked mid-40 who never got one.","","True","PAL_1046_HI_15_04","",""
