"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Mobsi/MOB_ArenaBench.d:163","(bis zum Kampf warten)","(wait until the fight)","","False","MOB_ARENABENCH1.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:76","Bis zum nächsten Morgen schlafen","Sleep until next morning","","True","PC_SleepTime_Morning.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:103","Bis Mittags schlafen","Sleep until midday","","True","PC_SleepTime_Noon.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:130","Bis zum nächsten Abend schlafen","Sleep until next evening","","True","PC_SleepTime_Evening.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:157","Bis Mitternacht schlafen","Sleep until midnight","","True","PC_SleepTime_Midnight.description","",""
"Scripts/Content/Mobsi/MOB_Book.d:65","Formel der glühenden Kraft","Formula of the Flaming Power","","True","MOB_BOOK_S1_1","",""
"Scripts/Content/Mobsi/MOB_Book.d:66","Runen herzustellen war seit alters her den besten Magier vorbehaltne, in diesem Buch verraten sie ihre Geheimnisse über das Herstellen von Runen des Feuers","Creating runes has long been reserved for the best magicians. In this book they reveal their secrets about creating runes of fire.","","True","MOB_BOOK_S1_2","",""
"Scripts/Content/Mobsi/MOB_Book.d:67","Die niederen Tränke","The Low Potions","","True","MOB_BOOK_S1_3","",""
"Scripts/Content/Mobsi/MOB_Book.d:68","Schon mit geringem Talent in der Alchemie ist es möglich diese herzustellen","Even with little skill in alchemy, it is possible to make these.","","True","MOB_BOOK_S1_4","",""
"Scripts/Content/Mobsi/MOB_Book.d:69","Tränke stärkerer Energie","Stronger Energy Potions","","True","MOB_BOOK_S1_5","",""
"Scripts/Content/Mobsi/MOB_Book.d:70","Um diese herzustellen ist ein geübter Alchemist von nöten","To make these, an experienced alchemist needs","","True","MOB_BOOK_S1_6","",""
"Scripts/Content/Mobsi/MOB_Book.d:71","Tränke großer Macht","Potions of Great Power","","True","MOB_BOOK_S1_7","",""
"Scripts/Content/Mobsi/MOB_Book.d:72","Nur ein Meister der Alchemie ist fähig diese zu erzeugen","Only a master of alchemy is able to produce them.","","True","MOB_BOOK_S1_8","",""
"Scripts/Content/Mobsi/MOB_Book.d:189","Buch lesen","Read book","","True","MOB_BOOK_Info.MOB_BOOK.ShowBook","AI_AddChoice",""
"Scripts/Content/Mobsi/MOB_Book.d:196","Formel der glühenden Kraft","Formula of the Flaming Power","","True","ShowBook_1","",""
"Scripts/Content/Mobsi/MOB_Book.d:197","Runen herzustellen war seit alters her den besten Magier vorbehaltne, in diesem Buch verraten sie ihre Geheimnisse über das Herstellen von Runen des Feuers","Creating runes has long been reserved for the best magicians. In this book they reveal their secrets about creating runes of fire.","","True","ShowBook_2","",""
"Scripts/Content/Mobsi/MOB_Book.d:198","Die niederen Tränke","The Low Potions","","True","ShowBook_3","",""
"Scripts/Content/Mobsi/MOB_Book.d:199","Schon mit geringem Talent in der Alchemie ist es möglich diese herzustellen","Even with little skill in alchemy, it is possible to make these.","","True","ShowBook_4","",""
"Scripts/Content/Mobsi/MOB_Book.d:200","Tränke stärkerer Energie","Stronger Energy Potions","","True","ShowBook_5","",""
"Scripts/Content/Mobsi/MOB_Book.d:201","Um diese herzustellen ist ein geübter Alchemist von nöten","To make these, an experienced alchemist needs","","True","ShowBook_6","",""
"Scripts/Content/Mobsi/MOB_Book.d:202","Tränke großer Macht","Potions of Great Power","","True","ShowBook_7","",""
"Scripts/Content/Mobsi/MOB_Book.d:203","Nur ein Meister der Alchemie ist fähig diese zu erzeugen","Only a master of alchemy is able to produce them.","","True","ShowBook_8","",""
"Scripts/Content/Mobsi/MOB_Bow.d:416","Kurzbögen","Short Bow","","True","MOB_BOW.description","",""
"Scripts/Content/Mobsi/MOB_Bow.d:560","Langbögen","Long Bow","","True","MOB_BOW_LongBow.description","",""
